"ADDR_KEY","PC","STREET_NM","HNR_FULL","LAXON_NAME"
"158766398","4454AG",Noordsingel,"22",Borssele
"158766399","4454AE",Noordsingel,"23",Borssele
"158766400","4454AG",Noordsingel,"24",Borssele
"158766401","4454AE",Noordsingel,"25",Borssele
"158766402","4454AG",Noordsingel,"26",Borssele
"158766403","4454AE",Noordsingel,"27",Borssele
"158766404","4454AG",Noordsingel,"28",Borssele
"158766405","4454AE",Noordsingel,"29",Borssele
"158766406","4454AE",Noordsingel,"3",Borssele
"158766407","4454AG",Noordsingel,"30",Borssele
"158766408","4454AE",Noordsingel,"31",Borssele
"158766409","4454AG",Noordsingel,"32",Borssele
"158766410","4454AE",Noordsingel,"33",Borssele
"158766411","4454AG",Noordsingel,"34",Borssele
"158766412","4454AE",Noordsingel,"35",Borssele
"158766413","4454AE",Noordsingel,"5",Borssele
"158766414","4454AG",Noordsingel,"6",Borssele
"158766415","4454AG",Noordsingel,"8",Borssele
"158766416","4454AP",Noordstraat,"1",Borssele
"158766417","4454AP",Noordstraat,"10",Borssele
"158766418","4454AP",Noordstraat,"11",Borssele
"158766419","4454AP",Noordstraat,"12",Borssele
"158766420","4454AP",Noordstraat,"13",Borssele
"158766421","4454AP",Noordstraat,"15",Borssele
"158766422","4454AP",Noordstraat,"16",Borssele
"158766423","4454AP",Noordstraat,"17",Borssele
"158766433","4454AP",Noordstraat,"18",Borssele
"158766434","4454AP",Noordstraat,"19",Borssele
"158766435","4454AP",Noordstraat,"2",Borssele
"158766436","4454AP",Noordstraat,"20",Borssele
"158766437","4454AP",Noordstraat,"21",Borssele
"158766438","4454AP",Noordstraat,"23",Borssele
